SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
541770,CREDITACC   ,B ,Q,512.00,530.00,512.00,525.60,525.20,521.90,261,4201,2211557.00,
541771,AMINTAN     ,B ,Q,1.29,1.33,1.26,1.27,1.30,1.40,35,25002,31976.00,
541809,ICICINXT50  ,B ,Q,27.85,27.88,27.68,27.73,27.68,27.78,8,5007,139194.00,
541890,SPACEINCUBA ,B ,Q,0.63,0.63,0.60,0.60,0.60,0.63,6,20010,12021.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.01,1000.00,1000.00,1000.00,1000.00,48,146290,146290003.00,
541956,IRCON       ,B ,Q,400.25,406.05,396.00,399.50,398.90,399.55,70,1008,402952.00,
541972,SETFSN50    ,B ,Q,328.00,328.00,326.70,326.70,326.70,328.50,6,121,39673.00,
541973,MACH        ,M ,Q,97.00,97.00,97.00,97.00,97.00,96.00,1,6000,582000.00,
541974,MANORAMA    ,M ,Q,199.00,199.30,195.50,195.50,195.50,196.10,14,10200,2028510.00,
541984,RIOSAG      ,B ,Q,9.35,9.35,9.35,9.35,9.35,8.50,2,1100,10285.00,
541988,AAVAS       ,B ,Q,1210.50,1245.00,1193.15,1236.70,1245.00,1206.15,302,1670,2046800.00,
541999,GENERAAGRI  ,X ,Q,5.45,5.45,5.45,5.45,5.45,5.25,3,22000,119900.00,
542011,GRSE        ,B ,Q,103.95,124.80,99.50,118.35,117.00,106.15,1642,90957,10620866.00,
542012,AAL         ,M ,Q,58.00,60.00,57.50,60.00,60.00,58.95,20,40000,2387000.00,
542013,DOLFIN      ,MT,Q,37.50,37.60,36.25,36.25,36.25,38.00,6,18000,670600.00,
542025,SUNRETAIL   ,M ,Q,36.25,36.25,36.25,36.25,36.25,38.00,2,6000,217500.00,
542066,ADANIGAS    ,B ,Q,132.45,135.90,130.00,131.20,131.20,133.15,1542,100355,13348122.00,
542117,NETRIPPLES  ,X ,Q,12.45,12.45,12.45,12.45,12.45,12.02,1,20,249.00,
542141,TECHNOE     ,B ,Q,235.00,238.00,231.85,236.00,238.00,236.70,19,106,25010.00,
542155,DGL         ,M ,Q,37.30,37.30,37.30,37.30,37.30,41.40,1,2000,74600.00,
542206,BTSYN       ,X ,Q,17.35,17.35,17.35,17.35,17.35,17.30,1,100,1735.00,
542216,DALBHARAT   ,B ,Q,1118.70,1139.75,1110.00,1117.25,1110.00,1140.25,39,353,396827.00,
542231,NILASPACES  ,B ,Q,2.00,2.00,1.76,1.79,1.76,1.95,122,145430,269763.00,
542233,TREJHARA    ,B ,Q,27.00,27.00,27.00,27.00,27.00,26.00,2,50,1350.00,
542248,DECCAN      ,M ,Q,98.75,99.40,98.75,99.15,99.40,98.80,5,20400,2020740.00,
542323,KPIGLOBAL   ,M ,Q,68.55,69.70,68.25,69.70,69.70,69.90,6,16000,1111040.00,
542333,CESCVENTURE ,B ,Q,498.55,509.00,496.30,500.85,500.00,495.60,149,1294,650961.00,
542337,SPENCER     ,B ,Q,145.00,145.00,139.00,139.50,139.50,145.25,255,7467,1055750.00,
542351,GLOSTERLTD  ,T ,Q,980.00,980.00,975.00,975.00,975.00,976.25,11,474,462760.00,
542383,RITCO       ,M ,Q,69.00,70.90,69.00,70.90,70.90,68.85,2,3200,223840.00,
542399,CHALET      ,B ,Q,325.00,339.40,321.45,328.05,328.40,326.30,114,1869,616079.00,
542437,ANMOL       ,M ,Q,31.50,31.50,31.50,31.50,31.50,31.70,1,4000,126000.00,
542459,KRANTI      ,M ,Q,39.00,39.25,39.00,39.25,39.25,39.50,2,6000,234750.00,
542460,ANUP        ,B ,Q,465.75,468.20,455.40,461.80,462.55,465.05,83,802,370702.00,
542484,ARVINDFASN  ,B ,Q,999.80,1007.90,987.00,994.10,994.10,1000.40,271,3094,3082570.00,
542503,MAHIP       ,M ,Q,30.75,30.75,30.75,30.75,30.75,31.80,2,8000,246000.00,
542513,UTISXN50    ,B ,Q,320.10,320.10,320.10,320.10,320.10,315.92,2,20,6402.00,
542580,AARTECH     ,M ,Q,34.75,34.75,34.60,34.70,34.60,34.50,35,140000,4856800.00,
542597,MSTC        ,B ,Q,103.15,105.95,103.10,104.75,104.75,105.85,103,2126,222228.00,
542602,EMBASSY     ,IF,Q,324.90,324.90,320.55,321.55,321.00,320.33,31,15200,4897328.00,
542627,CHANDNIMACH ,X ,Q,17.05,18.75,17.05,17.20,17.05,17.90,91,39859,689863.00,
542628,NSL         ,M ,Q,36.00,36.00,36.00,36.00,36.00,37.50,1,3000,108000.00,
542641,CKFSL       ,B ,Q,37.00,37.00,37.00,37.00,37.00,41.10,8,292,10804.00,
542649,RVNL        ,B ,Q,22.00,24.45,22.00,23.90,23.90,22.20,4266,2548214,59943660.00,
542650,METROPOLIS  ,B ,Q,940.00,958.75,933.05,942.60,942.60,947.10,313,4337,4099270.00,
542651,KPITTECH    ,T ,Q,104.00,107.10,98.60,102.65,99.00,103.75,168,11390,1141559.00,
542652,POLYCAB     ,B ,Q,640.00,649.70,633.80,639.40,639.40,638.55,1928,59362,38038754.00,
542653,JINAAM      ,MT,Q,57.00,57.60,56.25,57.35,57.35,56.80,349,1182000,67836000.00,
542654,VRFILMS     ,MT,Q,60.00,60.00,60.00,60.00,60.00,60.00,2,4000,240000.00,
555555,ICICISENSX  ,B ,Q,413.80,413.80,413.59,413.59,413.59,412.07,3,810,335008.00,
570001,TATAMTRTDVR ,A ,Q,102.60,102.60,98.55,99.10,99.10,102.20,1660,273399,27381754.00,
570002,FELDVR      ,B ,Q,31.45,31.45,31.45,31.45,31.45,34.55,1,210,6604.00,
570004,JISLBNDVR   ,B ,Q,36.35,37.00,35.10,35.55,35.50,36.65,90,11343,406479.00,
580001,STAN CHART  ,B ,I,60.90,60.90,57.00,57.50,57.50,58.65,24,1390,80594.00,
590003,KARUR VY(PS ,B ,Q,76.85,78.00,76.65,77.00,77.00,77.45,366,52905,4079037.00,
590005,TIDE WATE(PS,B ,Q,4900.00,5090.10,4900.00,4994.35,4987.20,5005.90,36,49,244956.00,
590006,AMRUTANJAN  ,B ,Q,305.00,305.00,295.10,296.40,295.10,306.35,215,4399,1321788.00,
590013,XPRO INDI(PS,B ,Q,32.75,33.00,32.75,32.90,32.90,32.40,4,133,4382.00,
590018,HISARMET(PS ,B ,Q,45.90,49.90,41.65,49.90,49.90,41.60,44,5367,258877.00,
590021,BHARAT RA(PS,B ,Q,4189.95,4189.95,4033.10,4071.10,4071.10,4102.75,31,56,228752.00,
590022,EASTER SI(PS,T ,Q,2.00,2.00,2.00,2.00,2.00,2.01,1,45,90.00,
590024,FERT CHE(PS ,B ,Q,33.35,33.75,33.00,33.15,33.00,34.10,37,4046,134901.00,
590025,GINNI FIL(PS,B ,Q,13.00,13.50,12.70,12.86,12.86,13.20,24,2778,36014.00,
590030,SOUTH PET(PS,B ,Q,24.05,24.40,24.05,24.20,24.20,24.15,21,2711,65639.00,
590031,DE NORA     ,B ,Q,301.00,317.00,301.00,312.10,309.70,302.80,46,983,307624.00,
590043,HARITA SEAT ,B ,Q,460.10,460.10,460.05,460.10,460.05,465.00,2,78,35885.00,
590051,SAKSOFT LTD ,B ,Q,281.00,283.95,274.00,278.05,277.05,278.45,95,1587,444331.00,
590056,SALONA COTSP,B ,Q,81.10,93.95,81.10,93.30,93.30,86.45,4,62,5425.00,
590057,PROSEED     ,B ,Q,0.50,0.50,0.48,0.48,0.48,0.48,5,10330,4961.00,
590062,ANDHRA SUGAR,B ,Q,348.00,350.00,345.10,346.75,345.10,343.25,9,18,6247.00,
590065,INDIA MOTOR ,B ,Q,860.25,879.00,860.00,869.20,860.00,861.00,35,4332,3730686.00,
590066,KCP LTD     ,B ,Q,90.00,90.00,86.25,87.15,86.95,88.60,34,4815,423888.00,
590068,KHAITAN INDI,B ,Q,34.50,34.90,31.00,33.30,34.00,33.95,9,252,8282.00,
590070,RADAAN MEDIA,B ,Q,2.66,2.99,2.66,2.98,2.98,2.95,6,1600,4370.00,
590071,SUNDARAM FIN,B ,Q,1485.00,1485.00,1450.00,1454.20,1453.50,1445.95,78,236,343464.00,
590073,WHEELS INDIA,B ,Q,899.90,899.90,860.55,869.10,864.00,884.00,23,95,83427.00,
590075,LAMBODHARA T,B ,Q,44.00,44.75,43.25,43.25,43.25,42.85,17,1739,76273.00,
590078,MAITHAN ALL ,B ,Q,540.00,540.00,515.60,519.95,519.35,516.05,160,4744,2464126.00,
590086,ORISSA MINE ,B ,Q,835.95,926.00,830.40,894.20,894.20,852.95,484,3287,2953357.00,
590095,GOLDBEES    ,E ,Q,2799.99,2799.99,2777.10,2781.10,2781.00,2815.00,102,696,1939167.00,
590096,LIQUIDBEES  ,F ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.00,575,298417,298416675.00,
590097,KOTAKGOLDETF,E ,Q,280.00,280.00,279.00,280.00,280.00,282.00,7,88,24579.00,
590098,SBI GOLD ETS,E ,Q,2859.99,2873.99,2826.00,2826.00,2826.00,2864.00,30,118,336502.00,
590099,QUANTUM GOLD,E ,Q,1391.00,1391.00,1386.00,1387.00,1387.00,1400.00,19,169,234595.00,
590101,UTI GOLD ETF,E ,Q,2810.00,2830.00,2786.00,2795.20,2786.00,2830.00,14,39,109564.00,
590103,NIFTY BEES  ,B ,Q,1232.00,1239.00,1226.00,1231.25,1229.10,1230.30,137,611,753390.00,
590104,JUNIOR BEES ,B ,Q,285.78,288.00,285.40,285.40,285.40,285.99,32,1488,425207.00,
590106,BANK BEES   ,B ,Q,3032.00,3032.00,3022.45,3032.00,3032.00,3015.48,6,46,139432.00,
590107,KOTAK PSU BK,B ,Q,304.00,307.00,302.00,302.57,304.00,304.41,24,892,270450.00,
590108,PSUBNK BEES ,B ,Q,339.90,339.90,339.90,339.90,339.90,335.24,2,2000,679800.00,
590115,M50 ETF     ,B ,Q,114.94,114.94,111.03,111.15,111.15,112.00,3,17,1892.00,
590126,GRADIENTE   ,XT,Q,0.75,0.78,0.75,0.78,0.78,0.75,10,9826,7659.00,
590134,MADRASFERT  ,B ,Q,20.15,20.60,19.65,20.15,20.15,20.70,53,6906,139764.00,
715027,895LTFHL21  ,F ,P,104.00,104.00,104.00,104.00,104.00,103.75,3,11530,1199120.00,
717502,JSW NCPS    ,F ,P,4.55,4.66,4.55,4.66,4.66,4.73,3,209,967.00,
717503,ZEE NCPS    ,F ,P,5.25,5.30,5.21,5.30,5.30,5.13,24,1631724,8542532.00,
800251,SGB20151    ,G ,B,3149.90,3149.90,2966.00,2966.00,2966.00,3150.00,2,6,18347.00,
800252,SGB2016I    ,G ,B,2980.00,2980.00,2980.00,2980.00,2980.00,2980.00,1,2,5960.00,
800253,SGB2016II   ,G ,B,2925.26,2925.26,2925.26,2925.26,2925.26,2940.00,1,1,2925.00,
800254,SGBAUG24    ,G ,B,2952.00,2952.00,2952.00,2952.00,2952.00,2980.00,1,14,41328.00,
800259,SGB2016IIIA ,G ,B,2952.00,2952.00,2952.00,2952.00,2952.00,3000.00,2,10,29520.00,
800268,SGBMAY25    ,G ,B,2950.00,2950.00,2950.00,2950.00,2950.00,2943.00,1,1,2950.00,
800271,SGBOCT25A   ,G ,B,3100.00,3100.00,3100.00,3100.00,3100.00,2900.00,1,4,12400.00,
800278,SGBDEC25    ,G ,B,2900.00,2900.00,2900.00,2900.00,2900.00,2876.22,3,3,8700.00,
800292,SGBFEB27    ,G ,B,2875.00,2875.00,2875.00,2875.00,2875.00,0.00,2,70,201250.00,
810619,814GJ2029   ,G ,B,101.30,101.30,101.30,101.30,101.30,101.20,1,8500,861050.00,
890144,TATASTEELPP ,A ,Q,89.55,89.55,89.55,89.55,89.55,81.45,489,180680,16179894.00,
890145,IBVENTUREPP ,B ,Q,166.85,189.40,166.85,177.50,177.50,174.05,43,41528,7556861.00,
934876,1030SREIC   ,F ,D,1000.01,1000.01,1000.01,1000.01,1000.01,972.00,1,9,9000.00,
934901,0MFL19      ,F ,D,1917.99,1917.99,1917.99,1917.99,1917.99,1910.00,1,100,191799.00,
934910,0SIFL18     ,F ,D,1801.01,1801.01,1801.01,1801.01,1801.01,1780.01,2,30,54030.00,
935016,IIFLHFL202  ,F ,D,1014.10,1014.10,1012.00,1012.00,1012.00,1031.98,6,450,456221.00,
935088,12ECL20I    ,F ,D,1010.01,1012.50,1010.00,1012.50,1012.50,1008.15,9,445,449824.00,
935134,957STFC19   ,F ,D,995.75,995.75,995.10,995.10,995.10,994.52,5,125,124422.00,
935136,971STFC21   ,F ,D,1039.95,1040.00,1039.95,1039.99,1040.00,1014.00,2,15,15599.00,
935140,0STFC2019   ,F ,D,1671.00,1671.00,1671.00,1671.00,1671.00,1653.00,1,40,66840.00,
935142,0STFC2021   ,F ,D,1730.05,1735.00,1730.05,1735.00,1735.00,1749.02,2,2,3465.00,
935234,1125MFL19H  ,F ,D,1005.00,1005.00,1005.00,1005.00,1005.00,1010.00,1,20,20100.00,
935240,0MFL2021K   ,F ,D,1719.90,1719.90,1719.90,1719.90,1719.90,1719.90,5,61,104913.00,
935290,1125SREI19G ,F ,D,998.00,998.00,998.00,998.00,998.00,979.00,2,32,31936.00,
935315,940IFCI19C  ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1015.00,1,100,100000.00,
935321,990IFCI24F  ,F ,D,1009.00,1009.00,1009.00,1009.00,1009.00,1017.50,1,16,16144.00,
935361,1015ECL20   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1011.00,1,15,15000.00,
935383,849NTPC25   ,F ,D,12.65,12.78,12.65,12.72,12.72,12.73,28,3448,43822.00,
935449,975SEFL20G  ,F ,D,980.00,980.00,980.00,980.00,980.00,980.00,2,108,105840.00,
935506,736PFC25    ,F ,D,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,1,14,15120.00,
935514,760PFC35    ,F ,D,1142.10,1142.10,1142.10,1142.10,1142.10,1142.10,1,42,47968.00,
935572,732IRFC25   ,F ,D,1085.00,1085.00,1085.00,1085.00,1085.00,1076.45,4,837,908145.00,
935574,753IRFC30   ,F ,D,1127.00,1132.75,1126.50,1132.75,1132.75,1130.00,5,422,476741.00,
935584,76NHAI31    ,F ,D,1104.00,1104.00,1104.00,1104.00,1104.00,1100.83,2,190,209760.00,
935616,753IREDA26  ,F ,D,1055.60,1056.45,1055.60,1056.45,1056.45,1055.60,2,90,95042.00,
935642,764HUDCO31  ,F ,D,1179.00,1179.00,1179.00,1179.00,1179.00,1108.10,9,1500,1768500.00,
935666,769NHAI31   ,F ,D,1142.10,1142.10,1142.10,1142.10,1142.10,1145.00,1,15,17131.00,
935674,769HUDCO31  ,F ,D,1133.00,1133.00,1127.00,1127.02,1127.02,1135.00,6,704,795073.00,
935682,764IRFC31   ,F ,D,1139.00,1139.00,1139.00,1139.00,1139.00,1140.00,1,100,113900.00,
935740,872MMFSL26  ,F ,D,1011.00,1011.00,1011.00,1011.00,1011.00,1015.00,1,20,20220.00,
935806,920DHFL19B  ,F ,D,1002.00,1012.00,1002.00,1012.00,1012.00,1020.00,4,85,85430.00,
935814,930DHFL26B  ,F ,D,775.00,791.00,707.00,791.00,791.00,832.00,3,86,65714.00,
935818,0DHFL19B    ,F ,D,1230.00,1230.00,1230.00,1230.00,1230.00,1220.00,2,50,61500.00,
935832,910DHFL19B  ,F ,D,991.00,991.00,980.11,980.11,980.11,980.00,2,71,70132.00,
935840,925DHFL23B  ,F ,D,800.00,800.00,795.00,795.00,795.00,812.04,6,50,39820.00,
935880,0KFL19B     ,F ,D,1255.01,1255.01,1255.00,1255.00,1255.00,1270.00,4,400,502001.00,
935898,10SIFL21    ,F ,D,945.00,945.00,945.00,945.00,945.00,920.00,1,1,945.00,
935904,89RHFL20B   ,F ,D,710.00,800.00,700.00,773.24,800.00,800.30,33,420,305885.00,
935908,905RHFL22B  ,F ,D,600.08,645.99,550.00,644.84,645.00,640.00,30,509,311864.00,
935912,915RHFL27B  ,F ,D,600.00,640.00,550.00,640.00,640.00,634.50,26,337,197970.00,
935916,940RHFL32B  ,F ,D,900.00,900.00,899.90,899.95,899.90,813.95,2,2,1799.00,
935924,912SEFL20B  ,F ,D,840.00,970.00,840.00,970.00,970.00,990.00,3,52,43940.00,
935948,875MFL20A   ,F ,D,970.00,994.90,970.00,994.90,994.90,995.00,8,270,265640.00,
935954,9MFL20A     ,F ,D,957.00,1000.00,957.00,1000.00,1000.00,1000.00,2,40,39140.00,
935956,9MFL22A     ,F ,D,953.00,980.00,953.00,980.00,980.00,980.00,5,264,258180.00,
936002,850MFL20    ,F ,D,974.02,974.02,974.02,974.02,974.02,972.00,2,600,584412.00,
936004,875MFL22    ,F ,D,970.00,970.00,970.00,970.00,970.00,970.00,1,100,97000.00,
936008,875MFL20B   ,F ,D,979.00,984.70,978.10,978.10,978.10,979.10,5,239,234750.00,
936010,900MFL22A   ,F ,D,950.00,957.00,940.11,940.11,940.11,950.41,3,130,123287.00,
936028,10KFL20A    ,F ,D,980.00,985.00,980.00,980.00,980.00,980.00,10,710,697525.00,
936066,0SEFL27     ,F ,D,1125.00,1125.00,1125.00,1125.00,1125.00,1100.00,1,100,112500.00,
936074,975KFL20    ,F ,D,980.00,980.00,980.00,980.00,980.00,972.50,1,100,98000.00,
936108,0SIFL21A    ,F ,D,871.00,980.00,802.00,980.00,980.00,980.00,6,260,239282.00,
936112,9SIFL23     ,F ,D,786.00,786.00,786.00,786.00,786.00,915.00,1,50,39300.00,
936114,0SIFL23     ,F ,D,955.00,955.00,786.00,890.00,890.00,910.00,8,69,58824.00,
936124,875ERFL21   ,F ,D,950.10,950.10,950.10,950.10,950.10,970.00,2,80,76008.00,
936130,888ERFL28   ,F ,D,910.00,910.00,910.00,910.00,910.00,910.00,5,171,155610.00,
936136,850MFL21A   ,F ,D,965.00,965.00,965.00,965.00,965.00,970.00,1,50,48250.00,
936138,875MFL23    ,F ,D,965.90,966.00,950.00,966.00,966.00,933.66,6,54,51873.00,
936144,9MFL23      ,F ,D,950.00,954.50,949.02,949.02,949.02,948.08,3,885,842657.00,
936176,91SEFL21    ,F ,D,950.00,950.00,950.00,950.00,950.00,935.00,2,900,855000.00,
936180,9SEFL23A    ,F ,D,945.20,945.20,945.20,945.20,945.20,945.20,1,30,28356.00,
936186,92SEFL28    ,F ,D,905.00,905.00,905.00,905.00,905.00,935.00,1,1,905.00,
936190,0SEFL28     ,F ,D,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1,73,80300.00,
936192,9DHFL25     ,F ,D,712.50,712.50,712.50,712.50,712.50,810.10,1,6,4275.00,
936196,865DHFL23   ,F ,D,801.00,820.00,778.20,820.00,820.00,800.00,6,87,69382.00,
936198,89DHFL21    ,F ,D,934.00,934.00,875.00,876.25,875.00,894.87,10,301,264934.00,
936202,856DHFL21   ,F ,D,860.75,860.75,860.75,860.75,860.75,880.00,1,10,8607.00,
936214,9DHFL23     ,F ,D,875.00,875.00,800.00,800.00,800.00,801.00,14,123,98808.00,
936216,925JMFCSL21 ,F ,D,1040.41,1045.99,1031.47,1041.09,1041.00,1048.01,17,289,300162.00,
936218,0JMFCSL21   ,F ,D,1036.00,1036.80,1036.00,1036.00,1036.00,1041.30,6,60,62176.00,
936220,95JMFCSL23  ,F ,D,1020.00,1020.00,1019.40,1020.00,1020.00,1014.50,6,170,173392.00,
936222,911JMFCSL23 ,F ,D,960.00,962.00,941.00,960.42,962.00,960.10,10,200,190724.00,
936224,975JMFCSL28 ,F ,D,1022.00,1025.00,1022.00,1025.00,1025.00,1028.00,7,94,96278.00,
936228,893STFCL23  ,F ,D,973.00,980.99,973.00,980.99,980.99,981.00,2,2,1953.00,
936230,903STFCL28  ,F ,D,977.00,977.00,972.00,976.86,972.00,992.00,6,105,102570.00,
936232,91STFCL21   ,F ,D,1051.00,1051.00,1051.00,1051.00,1051.00,1051.00,1,1,1051.00,
936236,94STFCL28   ,F ,D,1045.00,1045.00,1037.50,1039.92,1040.00,1054.99,13,940,977685.00,
936254,985EFL28    ,F ,D,975.12,994.99,975.12,990.00,990.00,998.71,9,143,140705.00,
936260,ICC25SEP18A ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1010.00,1,15,15300.00,
936282,92ICCL28    ,F ,D,1009.80,1010.00,1009.80,1010.00,1010.00,1003.29,4,37,37366.00,
936286,880TCFSL21  ,F ,D,1046.25,1046.25,1045.10,1045.72,1045.62,1049.80,9,733,766640.00,
936290,890TCFSL23  ,F ,D,1051.05,1051.05,1051.05,1051.05,1051.05,1050.00,1,20,21021.00,
936294,910TCFSL28  ,F ,D,1061.03,1061.05,1061.03,1061.05,1061.05,1071.90,3,15,15915.00,
936298,0KFL20F     ,F ,D,1040.00,1040.01,1040.00,1040.01,1040.01,1010.00,5,150,156001.00,
936302,0KFL21E     ,F ,D,801.20,995.00,801.20,995.00,995.00,996.00,6,60,53982.00,
936310,0KFL25B     ,F ,D,804.00,804.00,804.00,804.00,804.00,995.00,1,10,8040.00,
936312,AHFL29SEP18 ,F ,D,960.00,960.00,960.00,960.00,960.00,1000.00,5,100,96000.00,
936314,96AHFL21    ,F ,D,995.00,995.00,995.00,995.00,995.00,981.06,1,50,49750.00,
936324,912STFCL23  ,F ,D,980.00,980.10,980.00,980.01,980.00,985.00,6,255,249901.00,
936330,950STFCL23  ,F ,D,1008.00,1008.00,1008.00,1008.00,1008.00,1012.50,1,100,100800.00,
936356,MFL29NOV18  ,F ,D,1010.02,1079.00,1010.02,1035.81,1048.00,1020.00,8,180,187155.00,
936358,96MFL21     ,F ,D,999.00,999.00,999.00,999.00,999.00,999.00,3,200,199800.00,
936360,10MFL23     ,F ,D,1000.00,1017.95,1000.00,1017.95,1017.95,999.00,4,530,530538.00,
936368,MFL29NOV18A ,F ,D,1001.05,1001.05,1001.00,1001.00,1001.00,1007.00,2,25,25025.00,
936370,MFL29NOV18B ,F ,D,990.00,1025.00,986.05,1025.00,1025.00,990.00,6,40,40135.00,
936374,MFL29NOV18D ,F ,D,1049.00,1049.00,1049.00,1049.00,1049.00,1049.00,1,39,40911.00,
936376,10JMFCSL22  ,F ,D,981.00,981.00,975.24,977.91,975.24,997.00,3,20,19558.00,
936380,101JMFCSL23 ,F ,D,985.05,985.05,985.05,985.05,985.05,1000.00,1,8,7880.00,
936382,967JMFCSL23 ,F ,D,975.00,975.00,975.00,975.00,975.00,980.00,12,278,271050.00,
936386,981JMFCSL28 ,F ,D,990.00,997.50,990.00,994.85,995.00,985.00,11,166,164539.00,
936390,EFL4JAN19   ,F ,D,992.62,992.62,992.62,992.62,992.62,992.62,1,20,19852.00,
936392,995EFL24    ,F ,D,990.00,990.00,990.00,990.00,990.00,1014.70,1,30,29700.00,
936394,1040EFL24   ,F ,D,1004.00,1004.00,1004.00,1004.00,1004.00,1005.00,1,30,30120.00,
936396,EFL4JAN19A  ,F ,D,990.15,990.15,990.15,990.15,990.15,1010.00,3,279,276251.00,
936398,1015EFL29   ,F ,D,1013.95,1013.98,1008.00,1012.00,1012.00,1005.93,15,707,713901.00,
936404,905MMFSL22  ,F ,D,1007.10,1029.89,1007.10,1013.25,1013.25,1010.00,6,55,55887.00,
936408,915MMFSL24  ,F ,D,1025.00,1025.00,1025.00,1025.00,1025.00,1012.00,2,20,20500.00,
936412,93MMFSL27   ,F ,D,1013.25,1021.80,1013.25,1018.10,1018.00,1015.01,10,494,503600.00,
936416,95MMFSL29   ,F ,D,1028.00,1028.00,1028.00,1028.00,1028.00,1022.00,3,143,147004.00,
936424,1025SEFL22  ,F ,D,920.00,920.00,888.00,888.00,888.00,920.00,11,140,127543.00,
936456,94STFCL22   ,F ,D,996.00,1005.00,996.00,1005.00,1005.00,996.00,4,55,55185.00,
936468,960IIFL22   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1010.00,1,5,5000.00,
936472,975IIFL24   ,F ,D,995.00,995.00,985.50,986.00,986.00,995.00,5,150,148645.00,
936474,1020IIFL24  ,F ,D,970.01,970.01,970.00,970.01,970.00,1000.00,3,130,126101.00,
936480,935MFL22    ,F ,D,962.20,962.20,915.40,930.02,930.02,956.10,14,203,192322.00,
936482,975MFL24    ,F ,D,1000.00,1000.00,975.00,976.65,975.00,1010.00,7,101,98665.00,
936484,975MFL22A   ,F ,D,965.25,965.25,951.00,952.00,952.00,960.96,11,36,34457.00,
936486,1015MFL24   ,F ,D,1079.00,1079.00,1000.00,1000.00,1000.00,983.00,4,35,36975.00,
936488,0MFL22      ,F ,D,956.26,978.74,956.25,962.06,962.05,978.75,11,105,101028.00,
936490,0MFL24      ,F ,D,955.00,955.00,955.00,955.00,955.00,941.25,4,119,113645.00,
936492,0MFL26      ,F ,D,972.00,979.00,971.50,979.00,979.00,972.00,5,140,136245.00,
936504,1050ICFL24  ,F ,D,1012.00,1013.00,1012.00,1013.00,1013.00,1019.99,2,19,19232.00,
936508,0ICFL24     ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,999.00,2,20,20000.00,
936512,91LTFL22    ,F ,D,1021.00,1021.50,1017.00,1020.98,1017.00,1038.40,8,1020,1041400.00,
936524,889LTFL24   ,F ,D,1001.01,1001.01,1001.01,1001.01,1001.01,1000.01,1,30,30030.00,
936532,898LTFL29   ,F ,D,1025.00,1037.00,1025.00,1031.78,1031.00,1015.00,7,165,170286.00,
936538,975MFL24A   ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1012.00,2,10,10200.00,
936540,950MFL21A   ,F ,D,1010.00,1010.00,1005.00,1005.00,1005.00,1009.00,3,70,70505.00,
936544,10MFL24     ,F ,D,998.50,998.50,998.50,998.50,998.50,998.50,1,65,64902.00,
936554,89LTFL22    ,F ,D,1008.99,1009.00,1008.99,1009.00,1009.00,1008.00,6,367,370302.00,
936562,9LTFL24     ,F ,D,1014.40,1018.00,1014.00,1018.00,1018.00,1012.26,10,426,432272.00,
936566,866LTFL24   ,F ,D,1014.00,1024.95,1014.00,1024.95,1024.95,1020.00,22,359,367623.00,
936574,905LTFL27   ,F ,D,1003.00,1003.25,1002.61,1003.10,1003.10,1002.04,51,2953,2961817.00,
936578,87LTFL27    ,F ,D,1015.00,1015.00,1012.10,1012.10,1012.10,1014.07,3,37,37543.00,
950495,843PFC22A   ,F ,D,8505.00,8505.00,8505.00,8505.00,8505.00,8492.00,2,8,68040.00,
956720,920ICICIPER ,F ,D,1004638.31,1004638.31,1004638.31,1004638.31,1004638.31,1001161.91,1,2,2009276.00,
958409,956SBIPERP  ,F ,D,1050708.42,1050708.42,1050708.42,1050708.42,1050708.42,1050500.00,1,2,2101416.00,
958528,RARC9JAN19  ,F ,D,101900.00,101900.00,101900.00,101900.00,101900.00,101900.00,1,10,1019000.00,
958644,RFL15MAR23  ,F ,D,102000.00,102000.00,102000.00,102000.00,102000.00,101000.00,1,10,1020000.00,
958670,1175SIBL29  ,F ,D,102219.86,102239.86,102219.86,102239.86,102239.86,101750.00,2,30,3066795.00,
961699,IDFCFBLD1E  ,F ,B,4852.02,4870.00,4852.02,4870.00,4870.00,4861.00,2,8,38888.00,
961700,IDFCFBLD1F  ,F ,B,9031.10,9031.10,9031.10,9031.10,9031.10,9031.10,1,4,36124.00,
961703,SBIBIVR     ,F ,B,11059.00,11059.00,11002.00,11059.00,11059.00,11000.00,5,28,309357.00,
961705,IIFCLBDIS1  ,F ,B,975.00,975.00,965.36,971.79,965.36,975.00,3,80,77807.00,
961706,IIFCLBDIS2  ,F ,B,1818.00,1818.00,1818.00,1818.00,1818.00,1817.00,1,20,36360.00,
961711,PFCBS1      ,F ,B,4876.35,4876.35,4876.35,4876.35,4876.35,4865.08,1,4,19505.00,
